"","X","cohort","task_version","sequence","SOT_trial","SOT_jitter","SOT_cueOn","SOT_cueOff","SOT_predOn","SOT_predResp","SOT_stimOn","SOT_stimOff","SOT_vasOn_1","SOT_vasOn_2","SOT_vasOn_3","SOT_vasOff_1","SOT_vasOff_2","SOT_vasOff_3","SOT_iti","predResp","predRT","predAcc","stim","targetT_1","targetT_2","targetT_3","targetT_4","targetT_5","vasYN","vasResp_1","vasResp_2","vasResp_3","vasRT_1","vasRT_2","vasRT_3","jitterDuration","stimDuration","itiDuration","trialDuration","trialValidity_1","trialValidity_2","trialValidity_3","trialValidity_4","trialSuccess","trial","condition","block_type","cue","trial_type","desired_prob","actual_prob","block_volatility","outcome","cue_prediction","blockwise_trial","blockNumber","location","expected","mu1","mu2","mu3","sa1","sa2","sa3","mu1hat","mu2hat","mu3hat","sa1hat","sa2hat","sa3hat","weight_v_1","weight_v_2","weight_v_3","weight_w_1","weight_w_2","volatility_pe1","volatility_pe2","volatility_pe3","update_ud_1","update_ud_2","update_ud_3","pweights_on_pe1","pweights_on_pe2","pweights_on_pe3","pwpe1","pwpe2","pwpe3","learn_rate1","learn_rate2","learn_rate3","burnbeta","coldbeta","warmbeta","u","predResp2"
"233",10943,1,2,1,3247.7353816001,3248.49861130002,3247.78442060004,3248.46173740004,3248.66539930005,3251.3416099,3253.10158570006,3258.20642260008,3258.20672300004,3260.569548,3261.72938690009,3260.568936,3261.72885660001,3263.05754900002,3263.07729240006,"warm",2.67621059995145,"Wrong","cold",22,22,32,32,32,1,1.30208333333333,0,0,2.16769070003647,1.05260180006735,1.17578679998405,0.143175389073898,5.10483690002002,1.35752713485583,16.6994379348211,1,1,1,1,1,233,3,2,"low-tone",2,0.82,0.785714286,1,0,1,6,9,2,"UE",0,0.055091,1,0,0.72282,1.5775,0.62388,0.50604,1,0.23465,0.87046,1.5775,NA,0.14365,0.0024788,NA,0.16502,-0.62388,0.064007,-1.1102e-16,-0.62388,-0.45095,0,NA,0.72282,1.8123,NA,-0.45095,0.116,0.21432,0.72282,0,0,0.0130208333333333,0,0,1
"234",10944,1,2,1,3264.45146070002,3265.22261260008,3264.50888940005,3265.20546770003,3265.41936070006,3268.32605250005,3270.07362570008,3275.18352170009,NA,NA,NA,NA,NA,NA,3275.20023210009,"cold",2.90669179998804,"Wrong","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.182966280484458,5.10989600000903,1.57523953305768,12.3240109331322,1,0,0,0,1,234,1,2,"low-tone",1,0.82,0.785714286,1,1,1,7,9,2,"E",1,0.40143,1,0,0.71229,1.58,0.51377,0.055091,1,0.24981,0.86646,1.58,NA,0.14365,0.0024788,NA,0.16578,0.48623,-0.039502,-1.1102e-16,0.48623,0.34634,0,NA,0.71229,1.8235,NA,0.34634,-0.072033,0.21264,0.71229,0,NA,NA,NA,1,0
"235",10945,1,2,1,3276.79087390006,3277.51563000004,3276.85117710009,3277.49916950008,3277.68300050008,3280.07756200002,3281.85033570009,3286.961687,NA,NA,NA,NA,NA,NA,3286.97683920001,"cold",2.3945614999393,"Right","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.12894998248162,5.11135129991453,1.77494129056999,11.9609065905256,1,0,0,0,1,235,2,2,"high-tone",1,0.82,0.785714286,1,0,1,8,9,2,"E",1,0.6861,1,0,0.70997,1.5825,0.59903,0.40143,1,0.24019,0.85593,1.5825,NA,0.14365,0.0024788,NA,0.16782,0.40097,-0.075849,0,0.40097,0.28468,0,NA,0.70997,1.8489,NA,0.28468,-0.14023,0.19728,0.70997,0,NA,NA,NA,1,1
"236",10946,1,2,1,3288.76749220002,3289.4751231001,3288.8290422,3289.4590422,3289.65888260002,3291.76523750008,3293.4934997001,3298.6032131,NA,NA,NA,NA,NA,NA,3298.63690430007,"warm",2.1063549000537,"Wrong","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.158187935586842,5.10971339989919,1.31295349919302,11.182365599252,1,0,0,0,1,236,2,2,"high-tone",1,0.82,0.785714286,1,0,1,9,9,2,"E",1,0.92631,1,0,0.71724,1.585,0.6651,0.6861,1,0.22274,0.85362,1.585,NA,0.14365,0.0024788,NA,0.16828,0.3349,-0.092167,0,0.3349,0.2402,0,NA,0.71724,1.8568,NA,0.2402,-0.17114,0.18058,0.71724,0,NA,NA,NA,1,0
"237",10947,1,2,1,3299.96534440003,3300.68567210005,3300.02161530009,3300.66918830003,3300.85244460008,3302.4139858,3304.18845780008,3309.29858250008,3309.29886330001,3311.27966490004,3312.663054,3311.27929200011,3312.66268200008,3313.57474490011,3316.60900130006,"cold",1.56154119991697,"TGI","TGI",38,22,38,22,38,1,3.99305555555556,11.0243055555556,0,1.89667239994742,1.24469419999514,0.794999900041148,0.13945224791417,5.11012470000423,1.31083905757519,17.9544959576113,1,1,1,1,1,237,6,1,"low-tone",3,0.82,0.785714286,1,2,0,1028,9,2,"TGI",0.7341,0.93933,1,0,0.73271,1.5875,0.71633,0.92631,1,0.2032,0.86089,1.5875,NA,0.14365,0.0024788,NA,0.16686,0.017778,-0.14869,0,0.017778,0.013026,0,NA,0.73271,1.844,NA,0.013026,-0.27419,0.17435,0.73271,0,0,0.0399305555555556,0.110243055555556,0.734104046242775,0
"238",10948,1,2,1,3317.93519570003,3318.69195500005,3317.99474680005,3318.67595900001,3318.82787480007,3321.65309530008,3323.41029330005,3328.52027470001,3328.52055690007,3331.26387620007,3332.22441600007,3331.2635454,3332.22404190002,3333.27265250008,3333.28258720005,"cold",2.82522050000262,"Wrong","warm",38,38,38,32,32,1,0,11.2847222222222,0,2.67711019993294,0.836020500049926,0.976018100045621,0.121645432853796,5.10998139996082,1.99983228007479,17.3472237800961,1,1,1,1,1,238,4,2,"high-tone",2,0.82,0.785714286,1,1,1,10,9,3,"UE",0,0.40405,1,0,0.74452,1.5899,0.71897,0.93933,1,0.20205,0.87636,1.5899,NA,0.14365,0.0024788,NA,0.16391,-0.71897,0.17652,0,-0.71897,-0.53529,0,NA,0.74452,1.8143,NA,-0.53529,0.32026,0.19895,0.74452,0,0,0,0.112847222222222,0,1
"239",10949,1,2,1,3335.30258520006,3336.06643600005,3335.35171070008,3336.0347353,3336.26605940005,3338.56522690004,3340.33414440008,3345.44557740004,3345.44585860008,3347.97369720007,3348.82615880005,3347.97327830002,3348.82553060004,3349.89393640007,3349.91134500003,"warm",2.29916749999393,"TGI","TGI",38,22,38,22,38,1,0,7.63888888888889,0,2.45984959998168,0.767807399970479,1.01145400002133,0.18082534936474,5.11143299995456,1.06552659863411,15.6742863986063,1,1,1,1,1,239,7,3,"high-tone",3,0.82,0.785714286,0,2,2,1029,9,3,"TGI",0,-0.034947,1,0,0.73207,1.5924,0.59966,0.40405,1,0.24007,0.88817,1.5924,NA,0.14365,0.0024788,NA,0.16173,-0.59966,0.041235,-1.1102e-16,-0.59966,-0.439,0,NA,0.73207,1.7929,NA,-0.439,0.073932,0.22065,0.73207,0,0,0,0.0763888888888889,0,0
"240",10950,1,2,1,3350.99703620002,3351.75695110008,3351.06061160006,3351.74040350004,3351.94095920003,3354.76549750008,3356.50838290004,3361.61864150001,3361.6190348001,3364.23765690008,3365.22207330004,3364.23710530007,3365.22144550004,3366.26406830002,3366.28539930005,"cold",2.8245383000467,"Wrong","warm",32,32,38,38,38,1,0,5.98958333333333,0,2.54619670007378,0.911103800055571,0.976101799984463,0.157571542191943,5.11025859997608,1.72703976787861,17.0154028679081,1,1,1,1,1,240,1,2,"low-tone",1,0.82,0.785714286,1,1,1,11,9,3,"E",1,0.33057,1,0,0.71847,1.5949,0.49126,-0.034947,1,0.24992,0.87572,1.5949,NA,0.14365,0.0024788,NA,0.16403,0.50874,-0.027004,0,0.50874,0.36551,0,NA,0.71847,1.8212,NA,0.36551,-0.04918,0.21677,0.71847,0,0,0,0.0598958333333333,1,0
"241",10951,1,2,1,3368.02787760005,3368.78121000004,3368.08472010004,3368.7646134001,3368.91219990002,3371.9122433,3372.15005360008,3377.25595260004,3377.25628500001,3379.74585890002,3381.59008800006,3379.74554420006,3381.58944890008,3382.43912830006,3382.4607693,"NaN",3.00004339998122,"Wrong","warm",38,38,38,32,32,1,0,1.90972222222222,0,2.31518549995963,1.72647940006573,0.732040700037032,0.117646005813824,5.1058989999583,1.09623729168877,15.5291289916399,0,1,1,1,0,241,4,2,"high-tone",2,0.82,0.785714286,1,1,1,12,9,3,"UE",0,-0.084119,1,0,0.71264,1.5974,0.5819,0.33057,1,0.24329,0.86212,1.5974,NA,0.14365,0.0024788,NA,0.16662,-0.5819,0.026085,0,-0.5819,-0.41468,0,NA,0.71264,1.8529,NA,-0.41468,0.048333,0.21486,0.71264,0,0,0,0.0190972222222222,0,NA
"242",10952,1,2,1,3383.5745927,3384.35584450001,3383.62578140001,3384.32056170003,3384.48606500006,3385.3654733001,3387.12127070001,3392.23025800008,3392.2305523,3394.2420958,3395.13428520004,3394.24172200006,3395.1338648001,3396.34486250009,3399.37819140009,"cold",0.879408300039358,"TGI","TGI",38,22,38,22,38,1,2.25694444444444,0,0,1.96462739992421,0.803512200014666,1.11392839998007,0.118381974400068,5.10898730007466,1.11950766990204,16.9231063699933,1,1,1,1,1,242,6,1,"low-tone",3,0.82,0.785714286,1,2,0,1030,9,3,"TGI",0,-0.42205,1,0,0.70552,1.5999,0.47898,-0.084119,1,0.24956,0.85629,1.5999,NA,0.14365,0.0024788,NA,0.16775,-0.47898,-0.042704,0,-0.47898,-0.33793,0,NA,0.70552,1.8684,NA,-0.33793,-0.079787,0.20947,0.70552,0,0,0.0225694444444444,0,0,0
"243",10953,1,2,1,3400.5173355001,3401.27918070008,3400.56632810005,3401.24232100009,3401.4788839001,3403.8450927001,3405.59658500005,3410.70757960004,3410.70793490007,3412.52231420006,3413.86395200004,3412.52193840011,3413.86357380007,3414.68604190007,3414.70818050008,"warm",2.36620879999828,"Right","warm",32,38,38,38,32,1,0.520833333333333,10.0694444444444,0,1.69706760009285,1.28196870000102,0.75401559995953,0.185344364317392,5.11099459999241,1.62211511804114,15.8129601180167,1,1,1,1,1,243,4,2,"high-tone",2,0.82,0.785714286,1,1,1,13,9,1,"UE",0,-0.70157,1,0,0.70581,1.6023,0.39603,-0.42205,1,0.23919,0.84917,1.6023,NA,0.14365,0.0024788,NA,0.16916,-0.39603,-0.076814,-1.1102e-16,-0.39603,-0.27952,0,NA,0.70581,1.8869,NA,-0.27952,-0.14494,0.19478,0.70581,0,0,0.00520833333333333,0.100694444444444,0,0
"244",10954,1,2,1,3416.34646090004,3417.13711280003,3416.4074864001,3417.12093250011,3417.25137840002,3419.59719630005,3421.37198340008,3426.48296130006,3426.4832572001,3427.64780610008,3428.73661870009,3427.64749400003,3428.7362398,3429.37388520001,3429.40081930009,"cold",2.34581790002994,"Wrong","warm",32,38,38,38,32,1,0,12.5868055555556,0,1.04377749993,0.978529199957848,0.526348499930464,0.10048970343388,5.11097789998166,1.02693457954709,14.0812929796023,1,1,1,1,1,244,1,2,"low-tone",1,0.82,0.785714286,1,1,1,14,9,1,"E",1,-0.22364,1,0,0.71489,1.6048,0.33146,-0.70157,1,0.2216,0.84945,1.6048,NA,0.14365,0.0024788,NA,0.1691,0.66854,0.11048,0,0.66854,0.47793,0,NA,0.71489,1.8892,NA,0.47793,0.20872,0.2031,0.71489,0,0,0,0.125868055555556,1,0
"245",10955,1,2,1,3430.44434200006,3431.22993700008,3430.49980650004,3431.19544060004,3431.36347420001,3432.95749870001,3434.72934160009,3439.8421443,NA,NA,NA,NA,NA,NA,3439.85814360005,"cold",1.5940244999947,"Wrong","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.110522099382017,5.11280269990675,1.92526902077163,11.3390706207641,1,0,0,0,1,245,1,2,"low-tone",1,0.82,0.785714286,1,1,1,15,9,1,"E",1,0.16999,1,0,0.70838,1.6073,0.44432,-0.22364,1,0.2469,0.85853,1.6073,NA,0.14365,0.0024788,NA,0.16731,0.55568,0.0055779,0,0.55568,0.39363,0,NA,0.70838,1.8721,NA,0.39363,0.010443,0.21432,0.70838,0,NA,NA,NA,1,0
"246",10956,1,2,1,3441.80094930006,3442.48992600001,3441.8588862,3442.47319000005,3442.70650590002,3443.26142300002,3445.00983180001,3450.12164280005,NA,NA,NA,NA,NA,NA,3450.15289380006,"warm",0.554917100002058,"Wrong","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.183698719871229,5.11181100003887,1.59887813006424,9.95082263006259,1,0,0,0,1,246,2,2,"high-tone",1,0.82,0.785714286,1,0,1,16,9,1,"E",1,0.49182,1,0,0.70329,1.6098,0.54239,0.16999,1,0.2482,0.85202,1.6098,NA,0.14365,0.0024788,NA,0.16859,0.45761,-0.052996,0,0.45761,0.32183,0,NA,0.70329,1.8894,NA,0.32183,-0.10013,0.20592,0.70329,0,NA,NA,NA,1,0
"247",10957,1,2,1,3451.76738740003,3452.50102820003,3451.81999920006,3452.46435920009,3452.66757540009,3453.30903490004,3455.05222490011,3460.16356120002,3460.16384130006,3462.87855580007,3463.95100260002,3462.87789450004,3463.95063490001,3464.64701850002,3464.66185460007,"cold",0.641459499951452,"Wrong","warm",32,32,38,38,38,1,2.08333333333333,11.1111111111111,0,2.61306380003225,0.977038400014862,0.588890500017442,0.140228487919297,5.11133629991673,1.00451924202356,13.8989864420597,1,1,1,1,1,247,1,2,"low-tone",1,0.82,0.785714286,1,1,1,17,9,1,"E",1,0.75977,1,0,0.70612,1.6123,0.62053,0.49182,1,0.23547,0.84694,1.6123,NA,0.14365,0.0024788,NA,0.16961,0.37947,-0.0815,0,0.37947,0.26795,0,NA,0.70612,1.9036,NA,0.26795,-0.15514,0.19068,0.70612,0,0,0.0208333333333333,0.111111111111111,1,0
"248",10958,1,2,1,3465.68254740001,3466.45979620004,3465.74721630011,3466.42389680003,3466.65926580003,3468.56547790009,3470.31068540004,3475.41728400008,3475.41758840007,3477.66695600003,3478.41036160011,3477.66632900003,3478.41004390002,3479.72549470002,3479.73540650005,"warm",1.90621210006066,"Wrong","cold",32,32,22,22,32,1,6.68402777777778,0,0,2.18487440003082,0.647350599989295,1.19068090000656,0.185277793075944,5.10659860004671,1.43606394314611,15.4889230431936,1,1,1,1,1,248,2,2,"high-tone",1,0.82,0.785714286,1,0,1,18,9,1,"E",1,0.9884,1,0,0.7174,1.6147,0.6813,0.75977,1,0.21713,0.84976,1.6147,NA,0.14365,0.0024788,NA,0.16904,0.3187,-0.094253,0,0.3187,0.22863,0,NA,0.7174,1.9002,NA,0.22863,-0.1791,0.17501,0.7174,0,0,0.0668402777777778,0,1,0
"249",10959,1,2,1,3481.18684580002,3481.95143090002,3481.23823320004,3481.93453850003,3482.10274700006,3482.9731527,3484.72158760007,3489.83007090003,3489.8303413,3491.68193940003,3493.04997080006,3491.68162460008,3493.04959770001,3493.73341950006,3496.77597620001,"warm",0.87040569994133,"Right","warm",38,38,38,32,32,1,0,11.4583333333333,0,1.7609519000398,1.29089360008948,0.590118500054814,0.13707228165404,5.10848329996224,1.86709960935414,17.4562300093357,1,1,1,1,1,249,1,2,"low-tone",1,0.82,0.785714286,1,1,1,19,9,1,"E",1,1.188,1,0,0.73581,1.6172,0.72877,0.9884,1,0.19766,0.86104,1.6172,NA,0.14365,0.0024788,NA,0.16683,0.27123,-0.099186,-1.1102e-16,0.27123,0.19957,0,NA,0.73581,1.8782,NA,0.19957,-0.18629,0.16097,0.73581,0,0,0,0.114583333333333,1,1
"250",10960,1,2,1,3498.65888290002,3499.40815120004,3498.71178450005,3499.37035480002,3499.57516920008,3500.21356200008,3501.96163300006,3507.08796760009,NA,NA,NA,NA,NA,NA,3507.10384370002,"cold",0.638392799999565,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.153001762647419,5.12633460003417,1.51718277833832,9.96214357833786,1,0,0,0,1,250,2,2,"high-tone",1,0.82,0.785714286,1,0,1,20,9,2,"E",1,1.3655,1,0,0.75982,1.6197,0.76638,1.188,1,0.17904,0.87946,1.6197,NA,0.14365,0.0024788,NA,0.16333,0.23362,-0.10021,0,0.23362,0.17751,0,NA,0.75982,1.8417,NA,0.17751,-0.18456,0.14886,0.75982,0,NA,NA,NA,1,1
"251",10961,1,2,1,3508.63736070006,3509.33577630005,3508.68825580005,3509.30426190002,3509.4696040001,3509.78107710008,3511.55541160004,3516.6647632001,NA,NA,NA,NA,NA,NA,3516.68159720011,"warm",0.311473099980503,"Right","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.102118060027499,5.10935160005465,1.99207279806515,10.0363092981142,1,0,0,0,1,251,1,2,"low-tone",1,0.82,0.785714286,1,1,1,21,9,2,"E",1,1.5257,1,0,0.78811,1.6222,0.79665,1.3655,1,0.162,0.90346,1.6222,NA,0.14365,0.0024788,NA,0.15899,0.20335,-0.099245,0,0.20335,0.16026,0,NA,0.78811,1.7955,NA,0.16026,-0.17819,0.13847,0.78811,0,NA,NA,NA,1,1
"252",10962,1,2,1,3518.68999790004,3519.41331750003,3518.75092030002,3519.39744730003,3519.63080660009,3519.98934040009,3521.73270030005,3526.84104000009,3526.84131080005,3528.59224670008,3530.05761760008,3528.59193,3530.05720200005,3530.61572390003,3530.62577040005,"warm",0.358533799997531,"Wrong","cold",32,32,32,22,22,1,0,15.9722222222222,0,1.69913200009614,1.41414570005145,0.461883299984038,0.185431925421392,5.10833970003296,1.5815896450173,13.5173621450182,1,1,1,1,1,252,3,2,"low-tone",2,0.82,0.785714286,1,0,1,22,9,2,"UE",0,0.85245,1,0,0.8197,1.6246,0.82138,1.5257,1,0.14671,0.93176,1.6246,NA,0.14365,0.0024788,NA,0.15417,-0.82138,0.36626,0,-0.82138,-0.67329,0,NA,0.8197,1.7436,NA,-0.67329,0.63862,0.17159,0.8197,0,0,0,0.159722222222222,0,1
"253",10963,1,2,1,3532.22330960003,3532.98916120001,3532.2763877,3532.95746190008,3533.1890588,3536.11699290003,3537.87332310004,3542.98399640003,NA,NA,NA,NA,NA,NA,3543.00078890007,"cold",2.92793410003651,"Right","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.180802436343819,5.11067329999059,1.84742462190388,12.6249039219465,1,0,0,0,1,253,2,2,"high-tone",1,0.82,0.785714286,1,0,1,23,9,2,"E",1,1.092,1,0,0.80153,1.6271,0.70108,0.85245,1,0.20957,0.96335,1.6271,NA,0.14365,0.0024788,NA,0.14911,0.29892,-0.10839,0,0.29892,0.23959,0,NA,0.80153,1.689,NA,0.23959,-0.18307,0.1898,0.80153,0,NA,NA,NA,1,1
"254",10964,1,2,1,3544.86375380005,3545.64960080001,3544.91943470004,3545.61268230004,3545.78227000008,3546.81300800003,3548.58508560003,3553.69515250006,NA,NA,NA,NA,NA,NA,3553.71135150001,"warm",1.03073799994309,"Wrong","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.108021866378415,5.11006690002978,1.49312483905718,10.3407225390188,1,0,0,0,1,254,2,2,"high-tone",1,0.82,0.785714286,1,0,1,24,9,2,"E",1,1.2937,1,0,0.80249,1.6296,0.74877,1.092,1,0.18812,0.94518,1.6296,NA,0.14365,0.0024788,NA,0.15198,0.25123,-0.10796,0,0.25123,0.20161,0,NA,0.80249,1.7241,NA,0.20161,-0.18613,0.16726,0.80249,0,NA,NA,NA,1,0
"255",10965,1,2,1,3555.22004200006,3555.9260621001,3555.27929900005,3555.9099343,3556.10982690006,3556.773652,3558.54535460006,3563.65572720009,NA,NA,NA,NA,NA,NA,3563.67276330001,"cold",0.663825099938549,"Wrong","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.15816106496144,5.11037260002922,1.41439285373296,9.86711415368579,1,0,0,0,1,255,1,2,"low-tone",1,0.82,0.785714286,1,1,1,25,9,2,"E",1,1.4692,1,0,0.81577,1.6321,0.78477,1.2937,1,0.16891,0.94614,1.6321,NA,0.14365,0.0024788,NA,0.15182,0.21523,-0.10521,0,0.21523,0.17558,0,NA,0.81577,1.725,NA,0.17558,-0.18148,0.15063,0.81577,0,NA,NA,NA,1,0
"256",10966,1,2,1,3565.10285390005,3565.82065000001,3565.15823260008,3565.80432,3565.9541951,3567.64541310002,3569.3886816001,3574.49681330007,3574.49708720006,3577.11861320003,3578.45012940001,3577.1182256001,3578.44952350005,3579.1738315,3579.19980640011,"warm",1.69121800002176,"TGI","TGI",38,22,38,22,38,1,3.47222222222222,11.8055555555556,0,2.53344809997361,1.2735965999309,0.629102100036107,0.106539511967793,5.10813169996254,1.04873903192337,15.145691531978,1,1,1,1,1,256,7,1,"high-tone",3,0.82,0.785714286,1,2,0,1031,9,2,"TGI",0.22727,0.97888,1,0,0.83726,1.6346,0.81294,1.4692,1,0.15207,0.95941,1.6346,NA,0.14365,0.0024788,NA,0.14972,-0.58567,0.1233,0,-0.58567,-0.49036,0,NA,0.83726,1.7037,NA,-0.49036,0.21007,0.17224,0.83726,0,0,0.0347222222222222,0.118055555555556,0.227272727272727,0
"257",10967,1,2,1,3580.26621790009,3581.02896520006,3580.31504330004,3580.99248020002,3581.2461172,3583.21341950004,3584.97977850004,3590.08755460009,NA,NA,NA,NA,NA,NA,3590.12509780005,"cold",1.96730230003595,"Right","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.190799733903264,5.1077761000488,1.67118294363223,11.5300628435876,1,0,0,0,1,257,2,2,"high-tone",1,0.82,0.785714286,1,0,1,26,9,2,"E",1,1.2031,1,0,0.82103,1.637,0.72689,0.97888,1,0.19852,0.98091,1.637,NA,0.14365,0.0024788,NA,0.14644,0.27311,-0.11173,0,0.27311,0.22423,0,NA,0.82103,1.6689,NA,0.22423,-0.18647,0.18271,0.82103,0,NA,NA,NA,1,1
"258",10968,1,2,1,3591.8118737,3592.52265950001,3591.87634190009,3592.50652390008,3592.68951330008,3595.51718630001,3597.29173390009,3602.40054910001,3602.40082970005,3604.24292650004,3604.9751869,3604.2423083001,3604.97481600009,3605.54918730003,3605.5689798001,"warm",2.82767299993429,"Right","warm",38,38,38,32,32,1,3.90625,18.4895833333333,0,1.74775219999719,0.618197900010273,0.468444700003602,0.133390460221553,5.10881519992836,1.77139575848343,15.5285018585761,1,1,1,1,1,258,1,2,"low-tone",1,0.82,0.785714286,1,1,1,27,9,2,"E",1,1.3933,1,0,0.82357,1.6395,0.76908,1.2031,1,0.1776,0.96467,1.6395,NA,0.14365,0.0024788,NA,0.14891,0.23092,-0.10877,0,0.23092,0.19018,0,NA,0.82357,1.6996,NA,0.19018,-0.18486,0.1611,0.82357,0,0,0.0390625,0.184895833333333,1,1
"259",10969,1,2,1,3607.35711780004,3608.14844750008,3607.41648570006,3608.1140079,3608.2806993,3609.72538780002,3611.50007000007,3616.60618220002,3616.60650160001,3617.66405370005,3618.64704320009,3617.66367440007,3618.64665550005,3619.20067420008,3619.21092420002,"cold",1.44468850002158,"Wrong","warm",38,38,38,32,32,1,4.25347222222222,12.7604166666667,0,0.967624700046144,0.876175199984573,0.443381399963982,0.105203405725775,5.10611219995189,1.7913339493593,13.6451403493324,1,1,1,1,1,259,1,2,"low-tone",1,0.82,0.785714286,1,1,1,28,9,2,"E",1,1.56,1,0,0.83807,1.642,0.80112,1.3933,1,0.15933,0.96722,1.642,NA,0.14365,0.0024788,NA,0.14851,0.19888,-0.10481,-1.1102e-16,0.19888,0.16668,0,NA,0.83807,1.6976,NA,0.16668,-0.17792,0.1453,0.83807,0,0,0.0425347222222222,0.127604166666667,1,0
"260",10970,1,2,1,3621.0175647001,3621.7726882,3621.07679350011,3621.7559762001,3621.92295330006,3624.35723960004,3626.10776680009,3631.21769890003,NA,NA,NA,NA,NA,NA,3631.23471230001,"cold",2.43428629997652,"Right","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.129518415125466,5.10993209993467,1.95919870254985,12.1763463024556,1,0,0,0,1,260,5,1,"low-tone",2,0.5,0.5,1,0,0,1,10,2,"N",0,0.8489,1,0,0.86049,1.6445,0.82635,1.56,1,0.1435,0.98171,1.6445,NA,0.14365,0.0024788,NA,0.14632,-0.82635,0.39156,0,-0.82635,-0.71107,0,NA,0.86049,1.6751,NA,-0.71107,0.6559,0.17993,0.86049,0,NA,NA,NA,0,0
"261",10971,1,2,1,3633.20954280009,3633.91644110007,3633.27013700001,3633.88511180005,3634.09764440008,3634.39732780005,3636.16774320009,3641.27937330003,NA,NA,NA,NA,NA,NA,3641.2955274001,"cold",0.299683399964124,"Wrong","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.160101110602964,5.11163009994198,1.00132250674945,9.08730710675884,1,0,0,0,1,261,5,1,"low-tone",1,0.5,0.5,1,1,0,2,10,2,"N",1,1.0974,1,0,0.82936,1.647,0.70034,0.8489,1,0.20987,1.0041,1.647,NA,0.14365,0.0024788,NA,0.14305,0.29966,-0.11254,0,0.29966,0.24853,0,NA,0.82936,1.6402,NA,0.24853,-0.18459,0.19759,0.82936,0,NA,NA,NA,1,0
"262",10972,1,2,1,3642.312745,3643.02761290001,3642.36349130003,3642.99160000007,3643.1777136001,3643.56513920007,3645.33009300008,3650.44043250009,3650.44071610004,3652.36748230003,3653.09683360008,3652.36711270001,3653.0962725,3653.81503700011,3656.85229020007,"cold",0.387425599968992,"Wrong","warm",32,38,38,38,32,1,5.55555555555556,0,0,1.84459720004816,0.649800000013784,0.603911299956962,0.117970425450694,5.11033950001001,1.52357437211972,16.0631195721864,1,1,1,1,1,262,5,1,"low-tone",1,0.5,0.5,1,1,0,3,10,2,"N",1,1.3033,1,0,0.82281,1.6494,0.74978,1.0974,1,0.18761,0.97301,1.6494,NA,0.14365,0.0024788,NA,0.14763,0.25022,-0.1108,-1.1102e-16,0.25022,0.20588,0,NA,0.82281,1.6952,NA,0.20588,-0.18783,0.17141,0.82281,0,0,0.0555555555555556,0,1,0
"263",10973,1,2,1,3658.39577330009,3659.16833070002,3658.45659240009,3659.13402990007,3659.36455980001,3661.21331970009,3662.98686590011,3668.09475480008,NA,NA,NA,NA,NA,NA,3668.13077300007,"warm",1.84875990008004,"Right","warm",32,38,38,38,32,0,NA,NA,NA,NA,NA,NA,0.182316618280683,5.10788889997639,1.24839913781433,10.9833988377981,1,0,0,0,1,263,5,1,"high-tone",2,0.5,0.5,1,1,0,4,10,3,"N",0,0.64946,1,0,0.83147,1.6519,0.78639,1.3033,1,0.16798,0.96645,1.6519,NA,0.14365,0.0024788,NA,0.14863,-0.78639,0.30271,0,-0.78639,-0.65386,0,NA,0.83147,1.7092,NA,-0.65386,0.5174,0.19715,0.83147,0,NA,NA,NA,0,0
"264",10974,1,2,1,3669.39808240009,3670.09600140003,3669.44838150009,3670.07957400009,3670.24255560001,3671.885412,3673.63114910002,3678.74044570001,3678.74072640005,3679.9531555,3680.79974040005,3679.95249150007,3680.79936040007,3681.39406960004,3681.4049639001,"cold",1.64285639999434,"TGI","TGI",38,22,38,22,38,1,0,16.1458333333333,0,1.07834529993124,0.71870890003629,0.472053300007246,0.12612656042546,5.1092965999851,1.79418271498467,13.8010642149969,1,1,1,1,1,264,6,2,"low-tone",3,0.5,0.5,1,2,1,1032,10,3,"TGI",1,0.92375,1,0,0.79942,1.6544,0.65689,0.64946,1,0.22539,0.97512,1.6544,NA,0.14365,0.0024788,NA,0.14731,0.34311,-0.10302,0,0.34311,0.27429,0,NA,0.79942,1.6966,NA,0.27429,-0.17479,0.20731,0.79942,0,0,0,0.161458333333333,1,0
